data_link, data_name, data_house_type, data_score, data_district, data_street, data_addr_detail, data_rent_num, data_sold_num, data_build_year, data_house_price, data_house_ratio 
https://caihongxindu.fang.com/,彩虹新都,住宅,3.0,福田,福田中心区,彩田南路3002号-福田区福华三路与彩田路..,6,17,1995,35508,+4.69%,
https://dushihuayuan0755.fang.com/,都市花园,住宅,3.0,福田,新洲,新洲南路五洲宾馆南面,16,17,1998,57688,-2.4%,
https://dongfangyayuan0755.fang.com/,东方雅苑,住宅,3.0,福田,皇岗,益田路与福民路交汇处,12,17,2001,72786,+0.85%,
https://sushedlgs.fang.com/,动力公司宿舍,住宅,1.5,福田,华强,福田区南园路,0,17,1988,50277,+0.32%,
https://fengherili0755.fang.com/,风和日丽,住宅,4.0,龙华区,龙华,龙华人民路与工业大道交汇处,0,17,2001,37040,+3.92%,
https://fengdutianxia.fang.com/,峰度天下,住宅,3.0,罗湖,莲塘,罗湖莲塘延芳路罗芳村138号,1,17,2009,48984,-1.2%,
https://ganglihaoyuan.fang.com/,港丽豪园,住宅,5.0,福田,福田中心区,海田路2北门,19,17,2003,72759,+1.37%,
https://lushidaqu.fang.com/villa/,观澜高尔夫大宅露诗达区,别墅,3.0,龙华区,观澜,观澜观光路与高尔夫大道之间,0,17,2000,87837,+1.39%,
https://gongheshijia.fang.com/,共和世家,住宅,3.5,福田,皇岗,福田区委旁益田路2004,10,17,2001,59330,-1.23%,
https://hualiyuan.fang.com/,华丽园,住宅,4.0,罗湖,翠竹,深圳市罗湖区田贝一路2号,4,17,1998,53187,-1.51%,
https://hehengzhongxin.fang.com/,和亨中心广场,住宅,3.0,盐田,盐田港,明珠大道和盐北四街交汇处北侧,9,17,2006,36329,+2.22%,
https://haifuhuayuan0755.fang.com/,海富花园,住宅,5.0,罗湖,黄贝岭,黄贝岭深南东路,5,17,1992,39607,+1.00%,
https://hengguanhaoyuan.fang.com/,恒冠豪园,住宅,4.0,福田,石厦,福民路石厦北二街四号,4,17,2003,74312,-1.46%,
https://houhaigongguan.fang.com/,后海公馆,住宅,5.0,南山,后海,后海蓝天路与后海滨路的交汇处,17,17,2007,106930,-0.36%,
https://huajunjiayuanhyn.fang.com/,花样年花郡家园,住宅,4.0,宝安,宝安中心区,深圳市宝安区明玉路11号,30,17,2010,70230,+0.78%,
https://zhongyangyuanzhuhz.fang.com/,合正中央原著,住宅,4.0,龙华区,龙华,人民路与布龙路交汇处西500米(莱蒙水榭春..,4,17,2012,70765,+0.90%,
https://jiatianxiahyn.fang.com/esf/,花样年家天下,住宅,3.0,大鹏新区,葵涌,大鹏新区坪葵路和金葵西路交汇处,1,17,2018,35280,-0.65%,
https://jinhaiyanhuayuan.fang.com/,金海燕花园,住宅,3.5,南山,华侨城,深南大道侨城东路1151号,0,17,1999,81359,+0.59%,
https://jindingdasha.fang.com/,金鼎大厦,住宅,5.0,罗湖,东门,嘉宾路1001号,8,17,2003,45459,-1.86%,
https://jiazhouhuayuan0755.fang.com/,加洲花园,住宅,2.5,龙岗,布吉,布吉镇罗岗路2号,0,17,2000,39003,+2.12%,
https://jinfudasha.fang.com/,金福大厦,住宅,5.0,罗湖,翠竹,翠竹路1008号,1,17,2004,52511,+1.12%,
https://jingshanhuayuan0755.fang.com/,景山花园,住宅,2.5,宝安,福永,宝安区福永宝安大道大洋路57号附近,0,17,1992,32747,+0.28%,
https://shuianxindujzy0755.fang.com/5/,佳兆业水岸新都五期,住宅,3.0,龙岗,龙岗中心城,新城路北与坪西路西交汇处,2,17,2008,30210,+0.52%,
https://keyuanhuayuan36qu.fang.com/,科苑花园36区,住宅,2.5,南山,科技园,科华路与青桐路交汇处,1,17,1995,74692,-0.09%,
https://longhuihuayuan.fang.com/,龙辉花园,住宅,3.5,南山,西丽,龙珠大道与龙井路交汇处,27,17,1998,50286,+3.54%,
https://luohudasha.fang.com/,罗湖大厦,住宅,4.0,罗湖,人民南,罗湖东门建设路,12,17,1983,40462,+2.30%,
https://shandihuayuanlj.fang.com/,兰江山第,住宅,5.0,福田,香蜜湖,香蜜湖北莲塘尾片区北环大道以北,11,17,2014,80952,+0.62%,
https://jiuyunzhulg.fang.com/,龙光玖云著,住宅,2.5,坪山区,坪山,中山大道与振环路交汇处,4,17,2017,21648,-3.58%,
https://nantianerhuayuan.fang.com/,南天二花园,住宅,4.0,福田,上步,百花二路31号,5,17,1994,137764,-0.45%,
https://chengshihuayuanng.fang.com/,南光城市花园,住宅,3.0,南山,南山中心区,南山大道与海德二道交汇处,17,17,2009,76121,-4.89%,
https://nantianyihuayuan.fang.com/,南天一花园,住宅,4.0,福田,上步,白沙岭百花三路与二路交汇处,8,17,1988,103944,-0.2%,
https://shishangxinju.fang.com/,时尚新居,住宅,3.0,罗湖,笋岗,罗湖区宝岗路179号-深圳火车站附近,9,17,1999,41233,-3.74%,
https://shenchenggongyu0755.fang.com/,深城公寓,住宅,3.5,罗湖,笋岗,深圳市罗湖区红岭北路3002号,9,17,2000,40547,+0.26%,
https://shengtaoshajunyuan.fang.com/,圣淘沙骏园,住宅,5.0,宝安,西乡,西乡大道与新湖路交汇处,3,17,2006,75226,+0.14%,
https://songyuannanxiaoqu.fang.com/,松园南小区,住宅,3.5,罗湖,宝安南,罗湖宝安南路3042号,3,17,1988,46962,-1.47%,
https://shoudirongyu.fang.com/,首地容御,住宅,5.0,南山,华侨城,华侨城香山西街18号,32,17,2011,80371,-1.54%,
https://shengmolisi.fang.com/villa/,圣莫丽斯别墅,别墅,3.0,龙华区,龙华,宝安二线扩展区内,2,17,2006,96052,-1.13%,
https://tianyuelongting.fang.com/,天悦龙庭,住宅,4.0,宝安,宝安中心区,宝安中心区新湖路与裕安一路交汇处,16,17,2005,75936,-2.46%,
https://tianjianjuncheng.fang.com/,天健郡城,住宅,3.0,龙岗,龙岗中心城,龙福路与龙平西路交汇处,3,17,2005,32858,-0.62%,
https://tianlangfengqing.fang.com/,天朗风清,住宅,5.0,南山,前海,南山区桃李路20号,3,17,2005,71025,-0.97%,
https://taorunyifeng.fang.com/,陶润懿峰,住宅,2.5,龙华区,观澜,观澜大和路和环观南路交汇处,13,17,2016,46414,+0.30%,
https://wenfudasha.fang.com/,文福大厦,住宅,1.5,宝安,福永,宝安福永宝利来大酒店旁,0,17,1999,24041,-7.8%,
https://jinyulanwanwk.fang.com/,万科金域蓝湾,住宅,5.0,福田,上下沙,红树林片区福荣路以北(金域蓝湾公交站附..,30,17,2002,81806,+7.85%,
https://wankecheng0755.fang.com/,万科城,住宅,4.0,龙岗,坂田,布吉镇坂雪岗工业区-梅观高速与机荷高速..,12,17,2004,50656,-0.46%,
https://donghaianwk0755.fang.com/3/,万科东海岸二期,住宅,4.0,盐田,梅沙,盐田大梅沙环碧路216号,6,17,2006,49650,-0.69%,
https://xuanjiahuating.fang.com/,宣嘉华庭,住宅,3.5,福田,皇岗,深圳市福田区金田路1002号,4,17,2003,59933,+0.22%,
https://xingzuochuanqi.fang.com/,星座传奇,住宅,4.0,福田,石厦,石厦北三街与七街交汇处,29,17,2005,86363,-0.83%,
https://yangguangshengfei.fang.com/,阳光圣菲,住宅,0.0,惠州,大亚湾区,龙海二路与龙山八路交汇处(熊猫国际以西..,0,17,2016,8515,+1.00%,
https://yongcuihaoyuan.fang.com/,雍翠豪园,住宅,2.5,罗湖,莲塘,深圳市罗湖区国威路4-1号,1,17,2001,50469,+4.52%,
https://yahaoxiangyuan0755.fang.com/,雅豪祥苑,住宅,2.0,龙岗,龙岗中心城,龙河路37号(龙城中路与龙河路交汇处),0,17,2003,29722,-1.01%,
https://yulongshanyj.fang.com/esf/,阳基御龙山,住宅,2.0,龙华区,观澜,福城办事处福前路南侧,0,17,1900,41079,-1.68%,
https://zhaoshangguanyuanzhuzhai.fang.com/,招商观园住宅,住宅,3.0,龙华区,观澜,观澜街道环观南路北侧,2,17,2012,41681,+0.19%,
https://zhuoyuexingyuan.fang.com/esf/,卓越星源,住宅,3.0,龙岗,平湖,中环大道和阳光路交汇处,0,17,2019,36932,+6.38%,
https://bizhongyuan.fang.com/,碧中园,住宅,5.0,罗湖,水库,爱国路与沿河北路交汇处东英学校东南侧,0,16,2001,49726,-0.05%,
https://cuijingju.fang.com/,翠景居,住宅,2.5,宝安,西乡,深圳市宝安区宝民二路168号,3,16,2003,46387,+6.50%,
https://taobolich.fang.com/esf/,承翰陶柏莉,住宅,1.5,大鹏新区,葵涌,葵涌街道西北角、环城西路以东-丰树山路..,0,16,2018,35229,-0.4%,
https://donghuliyuan.fang.com/,东湖丽苑,住宅,3.0,罗湖,水库,罗湖区爱国路3001号,2,16,1984,45057,-1.95%,
https://fuliwan0752.fang.com/villa/,富力湾别墅,别墅,0.0,惠州,惠东县,东部巽寮湾区的稔山镇范和湾跨海大桥旁,0,16,1900,15658,-4.01%,
https://fuyingmen0755.fang.com/,富盈门,住宅,3.5,宝安,新安,前进二路与流塘路交汇处,6,16,2001,48473,+0.45%,
https://feiyangshidai0755.fang.com/,飞扬时代,住宅,3.5,福田,华强,福田华强华发南路49号,5,16,2005,47252,+0.15%,
https://fuqiaodasha.fang.com/,福侨大厦,住宅,4.0,福田,华强,福田区福华路21号,4,16,1998,50126,+0.53%,
https://jinxiuyihao0752.fang.com/esf/,锦绣壹号,住宅,0.0,惠州,大亚湾区,西区石化大道西,0,16,2019,14640,-2%,
https://guifangyuan.fang.com/,桂芳园一期,住宅,3.0,龙岗,布吉,布吉镇深惠路与布澜路交汇处,6,16,2001,41073,+3.05%,
https://xiaofengju.fang.com/villa/,观澜高尔夫,别墅,3.0,龙华区,观澜,观澜镇观澜湖高尔夫球场内,0,16,2005,101304,-2.73%,
https://guishanbeishu.fang.com/villa/,龟山别墅,别墅,5.0,南山,蛇口,蛇口沿山路与工业三路交会处,3,16,1999,123617,+1.38%,
https://huaqiaohaijingshanzhuang.fang.com/villa/,华侨海景山庄,别墅,2.0,大鹏新区,葵涌,龙岗东部黄金海岸高速公路旁,0,16,1997,37720,+1.83%,
https://huibinguangchang.fang.com/,汇宾广场,住宅,4.0,南山,南油,蛇口半岛内环路333号,3,16,2002,47879,+1.17%,
https://haofangxiandaihaoyuan.fang.com/,豪方现代豪园,住宅,4.0,南山,科技园,高新中二道与科技中一路交汇处,6,16,2002,73858,-0.86%,
https://huijinjiayuan.fang.com/,汇金家园,住宅,3.5,南山,南头,艺园路与玉泉路交汇处,3,16,2002,61366,+1.29%,
https://huarunxinju.fang.com/,桦润馨居,住宅,2.5,龙华区,龙华,龙华镇和平路与东环一路交汇处,3,16,2002,37463,-3.44%,
https://hongdushiji.fang.com/,弘都世纪公寓,住宅,3.5,南山,后海,蛇口工业七路与后海路交汇处南侧,5,16,2006,84899,+6.61%,
https://hongjingchuntian.fang.com/,鸿景春天,住宅,2.5,龙岗,龙岗中心城,龙岗镇龙东义乌小商品批发市场旁,1,16,2004,25769,+5.24%,
https://hedianhuayuan.fang.com/,核电花园,住宅,2.5,福田,上步,上步百花五路深圳实验学校初中部西北侧,4,16,1990,107995,-0.78%,
https://huiwangfu.fang.com/,徽王府,住宅,2.0,龙岗,龙岗中心城,龙岗龙平西路与爱心路交汇处(龙岗人民医..,1,16,2007,34255,-1.88%,
https://huaruidasha.fang.com/,华瑞大厦,住宅,5.0,罗湖,蔡屋围,罗湖区嘉宾路,8,16,2001,51608,-3.2%,
https://haibinhuayuansk.fang.com/,海滨花园(蛇口),住宅,5.0,南山,蛇口,兴华路5号,13,16,1988,77656,+0.06%,
https://hongguidasha.fang.com/,红桂大厦,住宅,3.5,罗湖,蔡屋围,罗湖红桂路宝安南路,0,16,2002,18116,+0.04%,
https://haofanghuayuan.fang.com/,豪方花园,住宅,3.5,南山,科技园,科技园北区南海大道4040号,9,16,1998,58277,-0.01%,
https://hongfajunyu.fang.com/,宏发君域,住宅,4.0,宝安,松岗,松岗107国道与沙江路交界处,3,16,2013,37467,+1.33%,
https://jinlonghuayuan1.fang.com/,锦隆花园,住宅,3.0,南山,南山中心区,勤学路1008号,3,16,1998,65378,+7.95%,
https://jiangnanhuayuan.fang.com/,江南花园,住宅,3.5,福田,皇岗,福强路皇岗公园南侧,6,16,1998,17946,+3.95%,
https://guojimingyuanjj.fang.com/,集建国际名园,住宅,3.5,罗湖,人民南,友谊路与江贝路交汇处,5,16,2003,42448,-3.23%,
https://jiabaotian.fang.com/,嘉宝田花园,住宅,5.0,罗湖,笋岗,笋岗东路2008号,6,16,2002,61816,-1.98%,
https://shuianxindoujzy.fang.com/2/,佳兆业水岸新都二期,住宅,3.0,龙岗,龙岗中心城,丰田路与坪西路交汇处东北角,0,16,2007,33930,+2.62%,
https://longan.fang.com/,金光华龙岸花园,住宅,3.5,龙华区,民治,龙华镇民治街道布龙公路南侧梅观高速公路..,6,16,2010,56065,+1.39%,
https://jinhongkaixuancheng.fang.com/2/,金泓凯旋城二期,住宅,2.5,宝安,宝安中心区,宝安大道与新安路交汇处,1,16,2008,76712,-5.92%,
https://jiuzhouyudaiwan.fang.com/esf/,九洲玉带湾,住宅,0.0,惠州,惠阳区,秋湖路西湖桥东侧,0,16,2017,11674,+1.56%,
https://lvhaimingju.fang.com/,绿海名居,住宅,4.0,宝安,西乡,西乡街道西乡大道南侧坪洲开发区,1,16,2006,49344,-0.44%,
https://shuixiechuntianlm.fang.com/6/,莱蒙水榭春天六期,住宅,3.5,龙华区,龙华,宝安龙华二线拓展区人民路和富国路交汇处..,2,16,2012,81305,+0.47%,
https://junyuguojilg.fang.com/,力高君御国际,住宅,3.0,坪山区,坪山,中山大道与锦龙大道交汇处,7,16,1900,32417,+0.39%,
https://lixianggongguan.fang.com/,理想公馆,住宅,2.5,福田,梅林,深圳市福田区梅林路48号,20,16,2015,80603,+4.48%,
https://sankeluwan.fang.com/esf/,三科麓湾,别墅,2.5,大鹏新区,葵涌,溪涌高速出口(葵涌街道溪涌村),0,16,1900,99099,-0.49%,
https://nanlinghuayuan0755.fang.com/,南岭花园,住宅,2.0,龙岗,布吉,布吉南岭村南岭大道101号,2,16,1994,29870,-4.04%,
https://ningmengshidai0755.fang.com/,柠檬时代,住宅,2.5,龙岗,坪地,广东省深圳市龙岗区坪地街道富民路74号(..,6,16,2007,27109,-0.34%,
https://nanyuanxincun.fang.com/,南园新村,住宅,2.5,福田,上步,福田区爱华路,0,16,1988,63303,+1.63%,
https://qinfangmingyuan0755.fang.com/,沁芳名苑,住宅,3.0,罗湖,东门,爱国路与东门北路交汇处,5,16,2002,69931,-3.44%,
https://ziyuntingqs.fang.com/,全盛紫云庭,住宅,2.5,龙岗,龙岗中心城,中心城回龙路与君和路交汇处西北角,0,16,2013,42581,-7.79%,
https://shijicun.fang.com/,世纪村,住宅,5.0,南山,华侨城,南山区沙河东路与白石路交汇处,7,16,2000,89489,-1.42%,
https://shijihuating0755.fang.com/,世纪华庭,住宅,2.5,龙华区,龙华,和平路与东环二路交汇处,6,16,2000,20158,-3.31%,
https://shidaihuating.fang.com/,时代华庭,住宅,3.5,福田,景田,新洲路与深南大道交汇处,3,16,1999,59241,-2.65%,
https://shiwufenghuayuan.fang.com/,十五�o花园,住宅,3.0,南山,西丽,南山区龙珠大道龙珠五路、塘朗山生态郊野..,20,16,2012,105651,+1.70%,
https://tonglinhuayuan.fang.com/,桐林花园,住宅,4.0,盐田,沙头角,盐田区海山路与梧桐山路交汇处,2,16,2007,48034,+4.43%,
https://tongheyueyuan.fang.com/,同和悦园,住宅,2.0,宝安,福永,福永街道白石厦107国道东侧,4,16,1900,39548,-0.03%,
https://289012.fang.com/esf/,泰丰牧马湖,住宅,0.0,惠州,大亚湾区,大亚湾大道与龙海二路交汇处,0,16,1900,12858,-4.08%,
https://tianjigongguan.fang.com/esf/,天玑公馆,住宅,3.5,龙华区,龙华,深圳市龙华区港铁四号线清湖北站(建设中..,0,16,2020,41979,+0.39%,
https://jinselingyuwk0755.fang.com/,万科金色领域,住宅,5.0,宝安,福永,宝安大道航空新城,3,16,2012,43384,-4.75%,
https://xinlongganghuayuan.fang.com/,新龙岗花园,住宅,2.0,龙岗,龙岗中心城,龙平路和龙城路交汇处,1,16,1999,26493,-4.5%,
https://xinghuhuayuan.fang.com/3/,星湖花园三期,住宅,2.5,罗湖,泥岗,泥岗路与金碧路交汇处,6,16,2005,47811,-2.36%,
https://nanquxbm.fang.com/,下步庙南区,住宅,2.5,福田,华强,滨河大道与华强南路交汇东南侧,1,16,1988,62013,+0.50%,
https://xinlehuayuan.fang.com/,新乐花园,住宅,2.5,宝安,宝安中心区,新安一路与翻身路的交叉口,1,16,1989,13381,-5.37%,
https://xingfuhai.fang.com/,幸福海,住宅,2.5,盐田,盐田港,盐田区盐田港东海大道9号,0,16,2010,32526,+2.01%,
https://yangguangcuiyuan0755.fang.com/,阳光翠园,住宅,2.0,龙岗,布吉,龙山商业街109号,2,16,2002,33500,+0.49%,
https://yinhanguoji.fang.com/,银汉国际公寓,住宅,3.5,罗湖,东门,东门北路1050号,1,16,2005,48866,+0.76%,
https://yinglunmingyuan.fang.com/3/,英伦名苑三期,住宅,3.0,南山,科技园,广东省深圳市南山区沙河西路2023-1,3,16,2005,83004,+0.81%,
https://yufengyuan2.fang.com/,御峰园,住宅,4.0,龙岗,平湖,平湖镇凤凰大道,0,16,2012,39311,-1.37%,
https://yingxinhuayuan.fang.com/,莺新花园,住宅,3.5,南山,西丽,西丽高职院南门对面,1,16,2009,24668,-1.41%,
https://yihuayuanhh.fang.com/zhuzhai/,懿花园(和黄),住宅,2.5,龙华区,观澜,龙华观澜街道(横坑水库南侧),4,16,2013,49488,-2.03%,
https://zhongguanhuanyuan.fang.com/,众冠花园,住宅,2.5,南山,西丽,南山区西丽镇西丽广场留仙大道1311号,13,16,1999,51129,-1.57%,
https://chengshizhuchangzs.fang.com/,招商城市主场小区,住宅,3.5,福田,八卦岭,上步路和八卦二路交汇处,17,16,2005,59944,-0.24%,
https://banshanxiguzh.fang.com/,中海半山溪谷,住宅,2.5,盐田,盐田港,陆域梧桐山半山处,8,16,2008,40153,-1.86%,
https://hongshuwanzx.fang.com/4/,中信红树湾四期,住宅,3.0,南山,华侨城,华侨城沙河东路与白石路交汇东南面,16,16,2009,112523,-5.34%,
https://zhenyetianluan.fang.com/,振业天峦,住宅,3.5,龙岗,龙岗中心城,宝荷路与沙荷路交汇处(正中高尔夫对面),1,16,2014,36246,-1.64%,
https://80houjie0755.fang.com/,80后街,住宅,3.0,龙岗,布吉,布吉关口京南路口,12,15,2007,42812,-0.11%,
https://airongyuan.fang.com/,爱榕园,住宅,4.0,南山,蛇口,蛇口沃尔玛和四海公园附近-爱榕路与工业..,11,15,1993,75446,+1.30%,
https://bihailantianmingyuan.fang.com/,碧海蓝天,住宅,3.0,盐田,沙头角,深盐路和海涛路交汇处,4,15,2002,44725,-3.66%,
https://baijinjiarigongyu.fang.com/,白金假日公寓,住宅,2.5,宝安,宝安中心区,宝安区中心区海城路上(新湖路和海城路交..,3,15,2007,59388,-1.24%,
https://baonenghuafu.fang.com/,宝能华府,住宅,3.0,南山,西丽,西丽中心区地铁5号线留仙洞站B出口,6,15,2012,77506,-0.71%,
https://huidongshiliyintan.fang.com/esf/,碧桂园十里银滩别墅,别墅,0.0,惠州,惠东县,亚婆角旅游度假区(东部沿海高速小径湾出..,0,15,2022,16000,-28.02%,
https://cangqianjinfuyuan.fang.com/,仓前锦福苑,住宅,5.0,南山,南头,南新路与学府路南交汇处东南侧,1,15,2002,45225,-4.95%,
https://cuiweiyuan.fang.com/,翠薇园,住宅,5.0,南山,蛇口,广东省深圳市南山区蛇口工业八路与爱榕路..,14,15,1991,75363,-0.54%,
https://laizuoshanch.fang.com/,承翰来座山,住宅,3.0,龙岗,布吉,龙岗区布吉生态新区科技园路,1,15,2011,55887,-0.87%,
https://meidiyuandf.fang.com/,东方美地苑,住宅,5.0,南山,南头,关口路46号,0,15,2001,57930,-1.34%,
https://dadihuayuan.fang.com/,大地花园,住宅,3.0,罗湖,布心,太白西路4009号,8,15,1996,38261,+0.54%,
https://donglehuayuan0755.fang.com/,东乐花园(宝安),住宅,3.5,宝安,沙井,宝安沙井镇政府后面,0,15,1995,19003,-0.8%,
https://dongduhuayuan.fang.com/2/,东都中央王座,住宅,2.5,龙岗,龙岗中心城,中心城龙翔大道与怡翠路交汇处(公园大地..,3,15,2015,37928,-0.35%,
https://jinyushijiads.fang.com/,鼎胜・金域世家,住宅,2.5,南山,西丽,石鼓路和留仙大道西北角,3,15,2014,82913,+5.24%,
https://gangdaoyinzuo.fang.com/,港岛银座,住宅,5.0,罗湖,东门,解放路与和平路交汇处北侧,24,15,2006,46675,+0.74%,
https://guifangyuan.fang.com/8/,桂芳园八期,住宅,5.0,龙岗,布吉,深圳市龙岗区南湾街道深惠路与李朗路交汇..,1,15,2007,46189,+0.69%,
https://haoyuangdj.fang.com/,供电局南区住宅,住宅,2.5,罗湖,蔡屋围,深南东路4020号,7,15,2000,63075,-1.93%,
https://guifangyuan.fang.com/4/,桂芳园四期,住宅,4.0,龙岗,布吉,龙岗大道和中翠路交汇处东侧,3,15,2003,39923,+1.69%,
https://haiyangzhixin.fang.com/,海洋之心,住宅,5.0,南山,后海,后海路与创业路交汇处,9,15,2002,92154,-2.26%,
https://hanhaicuiting.fang.com/,瀚海翠庭,住宅,2.5,盐田,沙头角,深圳市盐田区沙深路33号,2,15,2003,48526,+5.21%,
https://hezhengyiyuan.fang.com/,合正逸园,住宅,2.5,福田,梅林,福田区梅林路北侧,3,15,2002,62843,+0.18%,
https://honghuhuayuan.fang.com/,洪湖花园,住宅,5.0,罗湖,洪湖,洪湖路10号,0,15,1995,41999,-1.18%,
https://hujinghuayuan0755.fang.com/,湖景花园,住宅,4.0,罗湖,洪湖,洪湖路32号,2,15,2007,45747,+0.42%,
https://hualianchengshishanlin.fang.com/2/,华联城市山林二期,住宅,5.0,南山,蛇口,南山大道与东滨路交汇处南侧,5,15,2008,88486,+0.96%,
https://huifuyuanhx.fang.com/,海心汇福园,住宅,3.0,龙岗,布吉,吉华路266号(地铁下水径站A口),4,15,2014,38419,-0.56%,
https://jihaohuayuan.fang.com/,集浩花园,住宅,3.5,罗湖,黄贝岭,黄贝岭华丽路1036号,1,15,1995,47770,-1.79%,
https://junjinghaoyuan.fang.com/,俊景豪园,住宅,4.0,福田,景田,香梅路与莲花路交汇处,17,15,2000,66040,-0.52%,
https://junhuangmingju.fang.com/,骏皇名居,住宅,3.5,福田,皇岗,丹桂路与金桂路交汇处,8,15,2003,71043,-2.27%,
https://jinglongdasha.fang.com/,景龙大厦,住宅,4.0,福田,景田,商报东路和景田北三街交汇处西南角,3,15,1998,57378,-0.1%,
https://sushejsyh.fang.com/,建设银行宿舍,住宅,2.5,福田,华强,福星路与福华路交汇处,1,15,2000,51436,-1.1%,
https://jieendasha.fang.com/,杰恩大厦,住宅,2.5,福田,上步,福田松岭路4号,0,15,1994,42520,+0.77%,
https://jinluxiangmu.fang.com/,锦庐花园,住宅,3.5,福田,香蜜湖,安托山六路与侨香三道交汇处东南,6,15,2014,108649,+1.19%,
https://junmingfu.fang.com/,君明府,住宅,3.0,福田,香蜜湖,福田区侨香路北侧,0,15,2010,19701,-5.8%,
https://junlinhaiyu.fang.com/villa/,君临海域别墅,别墅,3.5,盐田,沙头角,盐田区海景二路与海山街交汇处,0,15,2015,61996,+20.44%,
https://jinyuhaoting0755.fang.com/2/,金域豪庭二期,住宅,4.0,宝安,福永,福永镇同富裕路,37,15,2010,42363,-1.16%,
https://keyuanju.fang.com/,科苑居,住宅,4.0,南山,科技园,科技园科苑路与科发路交汇处,4,15,1995,55804,+1.59%,
https://lilinyuan.fang.com/,荔林苑,住宅,3.0,福田,香蜜湖,深圳市福田区红荔西路8076号,5,15,1999,89572,-2.01%,
https://longlianhuayuan.fang.com/,龙联花园,住宅,2.0,南山,西丽,龙珠大道与龙珠二路交汇处,13,15,1995,51952,-0.3%,
https://shangdongwan.fang.com/,领域华庭,住宅,2.0,盐田,沙头角,深圳市盐田区沙深路104号,4,15,2000,59538,+0.04%,
https://luyuan0755.fang.com/esf/,麓园,住宅,3.5,龙岗,龙岗中心城,广东省深圳市盐龙大道与黄阁路交叉口路东,2,15,2016,35878,-1.21%,
https://liantoudongfang.fang.com/esf/,联投东方二期,住宅,4.0,宝安,松岗,松岗街道东方大道与松岗大道交汇处,5,15,2016,45494,-0.06%,
https://mingzhuhuayuannf.fang.com/,南方明珠花园,住宅,1.5,盐田,盐田港,东海道183-2号,4,15,1999,31128,-0.63%,
https://oujingchenghuayuan.fang.com/,欧景城花园,住宅,2.0,龙岗,龙岗中心城,龙岗中心城吉祥中路与龙福路交汇处西南侧,0,15,2003,35653,+4.80%,
https://qianlonghuayuan.fang.com/,潜龙花园,住宅,2.5,龙华区,民治,龙华镇民治大道与民丰路交汇处,16,15,2002,43399,-0.25%,
https://qitangyingshan.fang.com/,栖棠映山,住宅,3.5,福田,香蜜湖,莲塘尾片区福龙路与北环路交汇处西北处,2,15,2015,80970,-3.05%,
https://runhengshangyuan.fang.com/,润恒尚园,住宅,5.0,宝安,西乡,新湖路与碧海湾高尔夫交汇处,1,15,2014,60071,+2.96%,
https://shengshipengcheng.fang.com/,盛世鹏程,住宅,5.0,福田,八卦岭,上步路与笋岗路交汇处东北侧,12,15,2005,75990,+0.66%,
https://shenlanjijie.fang.com/,深蓝季节,住宅,3.5,南山,南油,龙城路与南商路交汇处,25,15,2006,73244,-0.81%,
https://shangpinyayuanjzy.fang.com/,上品雅园,住宅,3.0,龙岗,坂田,布吉镇坂田街道杨美村布龙公路,18,15,2010,58485,-0.11%,
https://taibaiju.fang.com/,太白居,住宅,2.5,罗湖,布心,罗湖区东晓路3028号,6,15,1998,47863,-1.03%,
https://wolongge.fang.com/,卧龙阁,住宅,4.0,罗湖,黄贝岭,罗湖区沿河北路1028号,1,15,2000,43614,+0.56%,
https://wenxinjiayuanwk.fang.com/,万科温馨家园,住宅,4.0,福田,香蜜湖,香蜜湖路3003号,0,15,2001,98347,-1.44%,
https://wenjindasha.fang.com/,文锦大厦,住宅,4.0,罗湖,黄贝岭,春风路文锦北路1010号,0,15,1990,39502,+2.54%,
https://honglifangdashawk.fang.com/,万科红立方大厦,住宅,5.0,龙岗,布吉,罗湖北城布吉锦龙路与惠康路交汇处,3,15,2013,33592,-1.33%,
https://xinyuan0755.fang.com/2/,馨园二期,住宅,2.5,龙华区,民治,民治大道与布龙公路交汇东南处,4,15,2003,41119,-1.72%,
https://xiantongyujing.fang.com/,仙桐御景,住宅,2.5,罗湖,莲塘,莲塘国威路与畔山路交汇处东南侧,4,15,2003,53130,+2.68%,
https://xinshijiejiayuan0755.fang.com/,新世界家园,住宅,3.0,福田,梅林,深圳市福田区梅华路98-1号,9,15,2003,57967,-0.24%,
https://yashilijingyuan.fang.com/,雅仕荔景苑,住宅,5.0,南山,南油,南海大道2502号,6,15,2002,67430,-0.72%,
https://yujingdongfangjj.fang.com/,御景东方,住宅,5.0,南山,华侨城,白石路与石洲中路交汇处东北角,12,15,2007,101884,-1.63%,
https://yidudasha.fang.com/,怡都大厦,住宅,2.5,罗湖,人民南,沿河南路2号,1,15,2000,29588,+0.87%,
https://yongyige.fang.com/,雍怡阁,住宅,4.0,福田,华强,福田区振中路与上步中路交汇处(科学馆西..,2,15,1999,66659,+3.42%,
https://zijinghuayuan0755.fang.com/,紫荆花园,住宅,4.0,罗湖,布心,罗湖区布心金稻田路,3,15,1999,36176,-0.71%,
https://dingshanghuatingzh.fang.com/,中航鼎尚华庭,住宅,3.0,龙岗,坪地,教育中路40号,0,15,2009,28022,+9.82%,
https://bitonghaiyuan.fang.com/,碧桐海苑,住宅,3.0,盐田,沙头角,海山路与梧桐路交汇处的东南侧,2,14,2005,43050,+0.95%,
